user_id,screen_name,followers_count,friends_count,statuses_count,profile_created_at,verified,label
948982405838397441,LupoLupo14,38,9,2983,Thu Jan 04 18:20:11 +0000 2018,False,bot
832346968101888002,vasivas3,149,304,3019,Thu Feb 16 21:52:36 +0000 2017,False,bot
2797764234,FrancescaDivs,475,144,15247,Mon Sep 08 12:09:29 +0000 2014,False,bot
549384602,Ne_Ilaria,445,88,4661,Mon Apr 09 17:09:34 +0000 2012,False,bot
959255458774122496,1dinmyheartA,109,0,4312,Fri Feb 02 02:41:38 +0000 2018,False,human
916187275133890565,78Aya80,22,30,1909,Fri Oct 06 06:24:03 +0000 2017,False,bot
4818612196,FartFromAmerika,3904,2628,91466,Sat Jan 16 17:01:28 +0000 2016,False,human
950821515364372480,Pezzone73,2,30,2198,Tue Jan 09 20:08:09 +0000 2018,False,bot
561474634,marinellazanine,151,7,23732,Mon Apr 23 21:12:29 +0000 2012,False,bot
784803897483358208,rosa6644,157,167,3497,Sat Oct 08 17:13:24 +0000 2016,False,bot
4836438088,BrunaMarini5,709,424,16214,Fri Jan 22 21:09:58 +0000 2016,False,human
2984643466,iitsclarry,140,194,298,Sun Jan 18 20:30:32 +0000 2015,False,bot
700244333,GiacomoNesci,281,1249,2658,Wed Oct 02 18:22:34 +0000 2013,False,human
3031331457,Noemi929496,1481,3897,11668,Wed Feb 11 21:44:37 +0000 2015,False,human
942142510360596480,chiara__92,83,176,2793,Sat Dec 16 21:20:53 +0000 2017,False,human
407609289,diazepam1g,5340,1670,60052,Tue Nov 08 09:08:34 +0000 2011,False,human
1006252077536997377,Shadowmere16,257,652,9579,Mon Jun 11 19:09:25 +0000 2018,False,human
1011716963498909696,IaIaIie,353,996,2882,Tue Jun 26 21:04:55 +0000 2018,False,human
549375513,elisabettadelog,876,1134,57076,Mon Apr 09 14:58:39 +0000 2012,False,bot
1012132071073112064,1dvoteeplss,63,88,3138,Thu Jun 28 00:34:25 +0000 2018,False,bot
883056345200635904,RoseNereXII,42,37,901,Thu Jul 06 20:13:33 +0000 2017,False,human
1012049887947456512,1DDirec47313447,2,1,1641,Wed Jun 27 19:07:51 +0000 2018,False,bot
796687702141845504,roboadvisoryw,331,194,11769,Thu Nov 10 12:15:24 +0000 2016,False,bot
1886073978,angelstrange200,261,445,7467,Fri Sep 20 10:32:58 +0000 2013,False,bot
2984381056,cinziagenziana,184,136,5167,Sun Jan 18 17:20:59 +0000 2015,False,bot
32604352,coupongenie,2085,112,179287,Fri Apr 17 21:40:19 +0000 2009,False,bot
2862202113,giusychiacchio,170,70,3456,Wed Nov 05 10:33:29 +0000 2014,False,human
2982584363,chicchiola,170,49,1919,Sat Jan 17 14:26:25 +0000 2015,False,bot
825979861659443201,pirasemy,385,523,20884,Mon Jan 30 08:11:59 +0000 2017,False,bot
2339156160,shawcesca,1412,1244,3447,Tue Feb 11 21:16:31 +0000 2014,False,bot
971721103,fefinus,293,190,10817,Mon Nov 26 10:30:53 +0000 2012,False,bot
950817898389540864,francescomosti6,8,149,2219,Tue Jan 09 19:53:47 +0000 2018,False,bot
2264615275,RobyMasetti,6626,4978,32498,Fri Dec 27 16:40:41 +0000 2013,False,human
3017654309,MuduPina,310,710,6700,Wed Feb 04 14:07:16 +0000 2015,False,bot
1006066460,Bobetta3,697,1276,10359,Wed Dec 12 10:48:37 +0000 2012,False,bot
2984400682,valedisco,174,94,5004,Sun Jan 18 17:34:46 +0000 2015,False,bot
615539623,leclerckkonenn7,2653,857,167139,Fri Jun 22 21:18:02 +0000 2012,False,human
4046597542,secesecwolf,1278,2858,26439,Mon Oct 26 13:50:05 +0000 2015,False,human
823299348331134976,_lovelyqian,185,160,44320,Sun Jan 22 22:40:35 +0000 2017,False,human
3020402578,roxiscar,260,204,12896,Thu Feb 05 19:38:12 +0000 2015,False,bot
2367002093,LookInThyHeart_,3749,3507,21977,Wed Feb 26 13:50:49 +0000 2014,False,human
1481404124,luigic64,542,650,10720,Tue Jun 04 05:06:23 +0000 2013,False,human
2949953224,MariaTeresa1002,127,328,1748,Mon Dec 29 20:18:56 +0000 2014,False,human
751373947262869504,artemide1984,28,47,6789,Fri Jul 08 11:14:43 +0000 2016,False,bot
2918732806,Sardalice2014,278,402,3236,Fri Dec 12 23:50:22 +0000 2014,False,bot
765296964401557505,benilmiosorriso,1139,69,43862,Mon Aug 15 21:19:49 +0000 2016,False,bot
831914104507990016,BigiPiero,84,42,3858,Wed Feb 15 17:12:33 +0000 2017,False,bot
625712362,CaressaGiovanni,2285,1771,38011,Tue Jul 03 16:58:35 +0000 2012,False,human
2982526985,JustinevMara,627,1215,15062,Sat Jan 17 13:33:32 +0000 2015,False,bot
831131341253124096,dora_momi,95,55,4038,Mon Feb 13 13:22:08 +0000 2017,False,bot
735822179783303169,gbrugnoli70,456,362,1104,Thu May 26 13:17:33 +0000 2016,False,bot
3337054126,paciocia88,1358,229,11192,Sat Jun 20 14:38:19 +0000 2015,False,human
4636530203,emanuela635,379,698,4456,Mon Dec 28 22:05:15 +0000 2015,False,bot
2419259186,Gisi1D_06,865,902,9823,Sun Mar 30 16:54:40 +0000 2014,False,human
1202102875,ArmandoAlej,217,292,6020,Wed Feb 20 20:35:38 +0000 2013,False,human
4636335555,gessica_bravi,363,0,4437,Mon Dec 28 21:46:14 +0000 2015,False,bot
4580699608,dorigoalessia1,253,201,11793,Wed Dec 23 17:28:45 +0000 2015,False,bot
1301400318,Nofeartohorses,675,339,88127,Mon Mar 25 22:30:47 +0000 2013,False,human
2269447992,Ele_1DMD,449,512,27131,Mon Dec 30 21:24:37 +0000 2013,False,bot
896437116766388224,HospitalityMatt,2026,99,45928,Sat Aug 12 18:23:58 +0000 2017,False,human
2949998247,emiliasal46,330,542,8029,Mon Dec 29 21:26:54 +0000 2014,False,bot
986192376241770499,Hi1DHavemySoul,193,455,1472,Tue Apr 17 10:39:19 +0000 2018,False,human
360046793,gattineri123,344,1088,4196,Mon Aug 22 16:09:17 +0000 2011,False,human
769392715,RichiMasu,5125,606,92406,Mon Aug 20 11:58:04 +0000 2012,False,human
363954532,venus_in_furia,220,270,6302,Sun Aug 28 23:56:00 +0000 2011,False,human
3007724008,76lauraLaura,12,6,1230,Sat Jan 31 13:37:07 +0000 2015,False,bot
994684151046524928,Harry1D_4,152,133,5101,Thu May 10 21:02:36 +0000 2018,False,human
278767989,Imperatrice17,435,4999,3886,Thu Apr 07 23:06:30 +0000 2011,False,human
494889421,Laus264,87,276,2072,Fri Feb 17 11:10:37 +0000 2012,False,human
4826949964,DonatellaTosati,338,662,4321,Tue Jan 19 15:53:58 +0000 2016,False,bot
781523989793497088,Loretta26212914,253,289,5713,Thu Sep 29 16:00:14 +0000 2016,False,bot
503680418,MagiMudu,1167,1508,62145,Sat Feb 25 23:07:26 +0000 2012,False,bot
1446141966,spano81,4675,1422,149259,Tue May 21 11:56:46 +0000 2013,False,human
751364095639773184,zoro84style,28,30,6808,Fri Jul 08 10:35:34 +0000 2016,False,bot
3228649563,trashades,694,1881,39085,Sat May 02 17:54:35 +0000 2015,False,human
299365630,RiccardoCiacci,1238,2865,43086,Sun May 15 23:41:08 +0000 2011,False,human
2323994683,Claudia62VS,494,685,11732,Sun Feb 02 16:08:14 +0000 2014,False,bot
979117618295656450,Valenti38361807,57,1118,1114,Wed Mar 28 22:06:46 +0000 2018,False,bot
1379007452,ehiRicardo,7133,3556,72486,Thu Apr 25 08:50:04 +0000 2013,False,human
2976226983,LaraPolidori,481,206,77965,Tue Jan 13 11:50:58 +0000 2015,False,human
923265879449759744,Louis1DNews_,72,246,1813,Wed Oct 25 19:11:53 +0000 2017,False,human
396024657,SoniaPoletti1,606,845,17413,Sat Oct 22 16:40:23 +0000 2011,False,bot
1122716048,InMyMind80,324,1028,11712,Sat Jan 26 17:52:15 +0000 2013,False,human
972790109325099008,IOmbra,162,253,2641,Sun Mar 11 11:03:30 +0000 2018,False,human
449038596,gemmaantonello,462,384,21167,Wed Dec 28 17:28:40 +0000 2011,False,bot
406457303,horanschords_,1846,2155,79040,Sun Nov 06 18:49:08 +0000 2011,False,human
825718832484474880,romeo1571,209,346,3594,Sun Jan 29 14:54:45 +0000 2017,False,bot
3119392109,1dmccurdians,1365,1553,19992,Thu Mar 26 18:25:19 +0000 2015,False,human
1012138187576180736,Harryfookinstyl,119,117,5555,Thu Jun 28 00:58:43 +0000 2018,False,human
905405149614624769,Emy40850356,128,416,15069,Wed Sep 06 12:19:44 +0000 2017,False,bot
979754063935000576,babyblueperson,119,166,887,Fri Mar 30 16:15:46 +0000 2018,False,human
3304132186,a7042237ab0f466,373,583,23470,Sat May 30 21:12:25 +0000 2015,False,bot
38846888,faornano,366,716,28747,Sat May 09 12:47:26 +0000 2009,False,human
477014834,hope_2419,12772,13140,89713,Sat Jan 28 18:56:52 +0000 2012,False,human
804074275376431105,Tina64884808,240,536,23480,Wed Nov 30 21:27:01 +0000 2016,False,bot
2982573165,nichilu,152,46,2134,Sat Jan 17 14:48:27 +0000 2015,False,bot
825698658695905280,FiloRosso2,301,863,3938,Sun Jan 29 13:34:35 +0000 2017,False,bot
751371698327416832,mario_anselmi72,35,33,6858,Fri Jul 08 11:05:47 +0000 2016,False,bot
726755736236253184,papersouls_,134,155,12439,Sun May 01 12:50:44 +0000 2016,False,human
835202996585787392,_CamillaFio,79,64,3584,Fri Feb 24 19:01:26 +0000 2017,False,bot
